date,plant_id,line_id,machine_id,shift,product_id,planned_production_time_min,runtime_min,downtime_min,downtime_reason,ideal_cycle_time_sec,target_output_qty,actual_output_qty,good_units,rejected_units,defect_type,scrap_qty,rework_qty,maintenance_flag,machine_temperature_c,machine_vibration_mm_s,production_cost_per_unit,selling_price_per_unit,estimated_loss_value
2026-04-14,Plant B,Line 1,M-07,Morning,Pump Housing,480,396.81,83.19,Tooling Issue,62,464,321,314,7,None,2,5,True,76.56,2.91,21.66,29.08,2250.0
2026-04-14,Plant B,Line 1,M-07,Evening,Auto Bracket,480,415.33,64.67,Setup / Changeover,38,757,516,491,25,Dimension,18,7,False,71.88,3.74,25.77,38.71,3192.0
2026-04-14,Plant B,Line 1,M-07,Night,Auto Bracket,480,300.62,179.38,Tooling Issue,38,757,446,415,31,None,12,19,True,75.47,3.54,23.47,29.07,5130.0
2026-04-14,Plant B,Line 2,M-08,Morning,Valve Plate,480,473.54,6.46,Setup / Changeover,48,600,500,481,19,None,8,11,False,75.06,3.27,29.39,45.27,1249.5
2026-04-14,Plant B,Line 2,M-08,Evening,Gear Cover,480,459.66,20.34,Minor Stops,55,523,446,426,20,Assembly,8,12,False,54.26,2.99,22.8,32.03,630.5
2026-04-14,Plant B,Line 2,M-08,Night,Auto Bracket,480,461.52,18.48,Machine Breakdown,38,757,522,492,30,Dimension,20,10,True,57.25,2.58,18.53,29.43,2782.5
2026-04-14,Plant B,Line 3,M-09,Morning,Gear Cover,480,434.11,45.89,Quality Hold,55,523,383,378,5,Dimension,2,3,False,63.47,1.96,21.98,30.65,2175.0
2026-04-14,Plant B,Line 3,M-09,Evening,Gear Cover,480,444.89,35.11,Quality Hold,62,464,378,378,0,Dimension,0,0,False,79.24,2.25,15.4,27.51,1290.0
2026-04-14,Plant B,Line 3,M-09,Night,Valve Plate,480,463.52,16.48,Setup / Changeover,62,464,384,355,29,None,10,19,False,68.36,2.56,20.75,37.44,872.0
2026-04-14,Plant B,Line 1,M-10,Morning,Pump Housing,480,464.87,15.13,Machine Breakdown,38,757,668,667,1,None,0,1,True,59.97,2.99,23.64,26.01,720.0
2026-04-14,Plant B,Line 1,M-10,Evening,Auto Bracket,480,457.13,22.87,Machine Breakdown,55,523,442,423,19,None,14,5,True,70.01,2.16,22.73,28.46,1200.0
2026-04-14,Plant B,Line 1,M-10,Night,Pump Housing,480,470.61,9.39,Minor Stops,55,523,503,482,21,Crack,15,6,False,68.21,2.22,28.23,32.47,615.0
2026-04-14,Plant B,Line 2,M-11,Morning,Auto Bracket,480,441.55,38.45,Setup / Changeover,42,685,536,523,13,Surface,8,5,False,90.76,3.87,22.28,35.64,1296.0
2026-04-14,Plant B,Line 2,M-11,Evening,Bearing Cap,480,440.17,39.83,Machine Breakdown,38,757,642,612,30,Crack,22,8,True,87.88,3.29,16.34,44.03,1740.0
2026-04-14,Plant B,Line 2,M-11,Night,Valve Plate,480,425.82,54.18,Machine Breakdown,38,757,610,567,43,None,22,21,True,67.84,3.16,19.83,37.88,2280.0
2026-04-14,Plant B,Line 3,M-12,Morning,Bearing Cap,480,446.59,33.41,Setup / Changeover,62,464,357,337,20,None,10,10,False,65.11,2.8,15.42,30.74,1016.0
2026-04-14,Plant B,Line 3,M-12,Evening,Pump Housing,480,436.24,43.76,Planned Maintenance,62,464,350,334,16,None,9,7,False,68.57,2.72,21.87,31.98,845.0
2026-04-14,Plant B,Line 3,M-12,Night,Auto Bracket,480,437.45,42.55,Setup / Changeover,55,523,436,428,8,Dimension,5,3,False,57.49,1.48,21.96,41.15,617.5
2026-04-15,Plant A,Line 1,M-01,Morning,Gear Cover,480,454.3,25.7,Setup / Changeover,62,464,344,328,16,Assembly,9,7,False,73.46,2.33,22.2,25.51,2040.0
2026-04-15,Plant A,Line 1,M-01,Evening,Bearing Cap,480,472.39,7.61,Quality Hold,38,757,595,569,26,None,13,13,False,64.01,3.17,21.78,33.37,1222.0
2026-04-15,Plant A,Line 1,M-01,Night,Bearing Cap,480,456.33,23.67,Minor Stops,42,685,570,535,35,Dimension,19,16,False,63.58,2.67,15.47,34.05,1200.0
2026-04-15,Plant A,Line 2,M-02,Morning,Pump Housing,480,381.35,98.65,Quality Hold,48,600,372,359,13,Surface,5,8,False,66.08,1.81,20.8,34.99,1566.5
2026-04-15,Plant A,Line 2,M-02,Evening,Pump Housing,480,458.47,21.53,Material Shortage,62,464,361,352,9,Dimension,5,4,False,66.69,2.38,18.86,38.49,1176.0
2026-04-15,Plant A,Line 2,M-02,Night,Auto Bracket,480,466.1,13.9,Quality Hold,62,464,369,346,23,None,9,14,False,72.36,2.88,20.06,35.92,1416.0
2026-04-15,Plant A,Line 3,M-03,Morning,Bearing Cap,480,441.2,38.8,Setup / Changeover,55,523,396,378,18,Surface,13,5,False,70.46,1.67,25.2,33.58,1522.5
2026-04-15,Plant A,Line 3,M-03,Evening,Pump Housing,480,436.52,43.48,Material Shortage,48,600,437,416,21,None,12,9,False,70.76,2.3,18.07,34.91,1932.0
2026-04-15,Plant A,Line 3,M-03,Night,Bearing Cap,480,429.37,50.63,Machine Breakdown,48,600,447,415,32,None,21,11,True,69.29,2.41,18.48,21.95,1942.5
2026-04-15,Plant A,Line 1,M-04,Morning,Bearing Cap,480,436.59,43.41,Material Shortage,55,523,402,389,13,None,4,9,False,72.86,2.81,19.07,37.32,1072.0
2026-04-15,Plant A,Line 1,M-04,Evening,Pump Housing,480,460.54,19.46,Planned Maintenance,48,600,485,463,22,None,7,15,False,62.22,2.28,21.02,36.39,2055.0
2026-04-15,Plant A,Line 1,M-04,Night,Gear Cover,480,432.5,47.5,Machine Breakdown,55,523,434,409,25,Dimension,9,16,True,67.14,2.28,21.99,41.05,1710.0
2026-04-15,Plant A,Line 2,M-05,Morning,Pump Housing,480,440.22,39.78,Planned Maintenance,62,464,314,304,10,Dimension,7,3,False,63.16,2.34,24.01,38.25,1680.0
2026-04-15,Plant A,Line 2,M-05,Evening,Valve Plate,480,470.34,9.66,Material Shortage,38,757,667,650,17,Dimension,5,12,False,71.87,3.38,20.08,39.67,1123.5
2026-04-15,Plant A,Line 2,M-05,Night,Bearing Cap,480,464.85,15.15,Tooling Issue,62,464,375,361,14,None,8,6,True,67.81,2.65,20.35,36.78,1236.0
2026-04-15,Plant A,Line 3,M-06,Morning,Gear Cover,480,449.57,30.43,Setup / Changeover,48,600,523,498,25,None,18,7,False,75.15,2.26,19.93,36.83,1224.0
2026-04-15,Plant A,Line 3,M-06,Evening,Bearing Cap,480,458.13,21.87,Tooling Issue,38,757,593,563,30,None,16,14,True,74.69,1.69,30.17,34.03,1261.0
2026-04-15,Plant A,Line 3,M-06,Night,Valve Plate,480,450.01,29.99,Quality Hold,62,464,379,370,9,None,3,6,True,77.56,2.69,21.91,32.61,752.0
2026-04-15,Plant B,Line 1,M-07,Morning,Pump Housing,480,395.24,84.76,Material Shortage,42,685,513,475,38,Assembly,14,24,False,77.84,3.76,33.31,31.62,2520.0
2026-04-15,Plant B,Line 1,M-07,Evening,Valve Plate,480,391.24,88.76,Quality Hold,42,685,474,456,18,None,7,11,False,71.01,4.25,13.4,31.69,3435.0
2026-04-15,Plant B,Line 1,M-07,Night,Valve Plate,480,443.99,36.01,Tooling Issue,42,685,486,462,24,None,14,10,True,66.27,3.36,15.69,28.55,3345.0
2026-04-15,Plant B,Line 2,M-08,Morning,Gear Cover,480,432.58,47.42,Material Shortage,48,600,480,472,8,Dimension,3,5,False,74.77,1.9,21.73,31.93,1024.0
2026-04-15,Plant B,Line 2,M-08,Evening,Auto Bracket,480,457.11,22.89,Material Shortage,48,600,441,410,31,None,18,13,False,76.48,2.49,15.59,28.99,1520.0
2026-04-15,Plant B,Line 2,M-08,Night,Gear Cover,480,392.36,87.64,Tooling Issue,38,757,469,441,28,Crack,16,12,True,65.77,2.11,20.78,31.77,2528.0
2026-04-15,Plant B,Line 3,M-09,Morning,Bearing Cap,480,462.09,17.91,Tooling Issue,38,757,665,657,8,Surface,3,5,True,64.49,2.45,20.77,30.04,650.0
2026-04-15,Plant B,Line 3,M-09,Evening,Bearing Cap,480,465.14,14.86,Quality Hold,42,685,532,508,24,Assembly,8,16,False,63.73,2.96,28.48,33.25,2124.0
2026-04-15,Plant B,Line 3,M-09,Night,Gear Cover,480,442.6,37.4,Planned Maintenance,55,523,428,410,18,Packaging,11,7,False,78.18,1.33,18.69,27.27,1186.5
2026-04-15,Plant B,Line 1,M-10,Morning,Gear Cover,480,445.82,34.18,Tooling Issue,55,523,374,361,13,None,4,9,True,72.01,1.59,26.33,39.6,1944.0
2026-04-15,Plant B,Line 1,M-10,Evening,Pump Housing,480,459.75,20.25,Setup / Changeover,48,600,423,423,0,None,0,0,False,67.75,2.35,29.25,36.63,2124.0
2026-04-15,Plant B,Line 1,M-10,Night,Gear Cover,480,450.5,29.5,Minor Stops,55,523,509,477,32,None,21,11,False,63.22,1.31,18.12,34.97,552.0
2026-04-15,Plant B,Line 2,M-11,Morning,Valve Plate,480,411.4,68.6,Planned Maintenance,42,685,466,455,11,Dimension,4,7,False,80.67,2.66,20.53,39.52,1495.0
2026-04-15,Plant B,Line 2,M-11,Evening,Bearing Cap,480,420.44,59.56,Machine Breakdown,38,757,598,590,8,None,5,3,True,75.58,3.38,18.32,34.93,1336.0
2026-04-15,Plant B,Line 2,M-11,Night,Bearing Cap,480,369.55,110.45,Setup / Changeover,42,685,508,484,24,None,9,15,False,71.41,3.7,28.62,30.28,2412.0
2026-04-15,Plant B,Line 3,M-12,Morning,Valve Plate,480,460.67,19.33,Material Shortage,55,523,431,396,35,None,25,10,False,65.17,2.0,23.36,34.98,1016.0
2026-04-15,Plant B,Line 3,M-12,Evening,Gear Cover,480,461.02,18.98,Material Shortage,48,600,524,512,12,Packaging,7,5,False,63.36,2.99,17.84,35.14,1320.0
2026-04-15,Plant B,Line 3,M-12,Night,Gear Cover,480,468.9,11.1,Machine Breakdown,38,757,610,564,46,Dimension,32,14,True,61.7,2.46,15.71,33.06,1544.0
2026-04-16,Plant A,Line 1,M-01,Morning,Valve Plate,480,443.21,36.79,Tooling Issue,48,600,467,458,9,None,3,6,True,71.19,3.0,19.02,30.7,1136.0
2026-04-16,Plant A,Line 1,M-01,Evening,Valve Plate,480,445.89,34.11,Machine Breakdown,38,757,623,601,22,Surface,10,12,True,58.2,2.75,23.42,28.49,1872.0
2026-04-16,Plant A,Line 1,M-01,Night,Valve Plate,480,445.55,34.45,Material Shortage,38,757,653,621,32,Dimension,13,19,False,46.35,2.77,13.48,41.74,1428.0
2026-04-16,Plant A,Line 2,M-02,Morning,Bearing Cap,480,451.62,28.38,Machine Breakdown,55,523,455,434,21,Packaging,10,11,True,62.49,1.54,18.71,28.47,1335.0
2026-04-16,Plant A,Line 2,M-02,Evening,Valve Plate,480,468.02,11.98,Tooling Issue,48,600,499,479,20,None,7,13,True,67.25,1.62,23.78,37.9,1815.0
2026-04-16,Plant A,Line 2,M-02,Night,Valve Plate,480,455.24,24.76,Utilities Issue,48,600,558,522,36,None,17,19,False,68.08,1.93,24.93,32.14,1170.0
2026-04-16,Plant A,Line 3,M-03,Morning,Auto Bracket,480,462.41,17.59,Machine Breakdown,42,685,563,542,21,None,8,13,True,68.62,3.5,15.8,43.12,2145.0
2026-04-16,Plant A,Line 3,M-03,Evening,Gear Cover,480,471.55,8.45,Machine Breakdown,48,600,496,482,14,None,9,5,True,67.29,2.23,12.07,34.0,1239.0
2026-04-16,Plant A,Line 3,M-03,Night,Valve Plate,480,417.25,62.75,Planned Maintenance,48,600,463,448,15,None,7,8,False,62.09,2.02,22.04,35.89,1596.0
2026-04-16,Plant A,Line 1,M-04,Morning,Auto Bracket,480,454.81,25.19,Planned Maintenance,42,685,553,535,18,Surface,9,9,False,70.29,1.34,22.59,41.28,975.0
2026-04-16,Plant A,Line 1,M-04,Evening,Valve Plate,480,478.43,1.57,Machine Breakdown,42,685,602,571,31,Crack,17,14,True,62.81,1.84,22.09,36.51,1368.0
2026-04-16,Plant A,Line 1,M-04,Night,Auto Bracket,480,438.94,41.06,Machine Breakdown,48,600,440,433,7,None,2,5,True,69.64,2.2,19.81,33.93,1753.5
2026-04-16,Plant A,Line 2,M-05,Morning,Gear Cover,480,434.7,45.3,Tooling Issue,62,464,333,317,16,Dimension,7,9,True,76.11,0.87,21.53,35.17,1176.0
2026-04-16,Plant A,Line 2,M-05,Evening,Gear Cover,480,462.48,17.52,Machine Breakdown,42,685,599,575,24,None,8,16,True,76.26,2.37,17.41,30.55,715.0
2026-04-16,Plant A,Line 2,M-05,Night,Auto Bracket,480,460.87,19.13,Utilities Issue,48,600,421,394,27,None,13,14,False,69.11,2.92,16.4,31.94,1648.0
2026-04-16,Plant A,Line 3,M-06,Morning,Pump Housing,480,469.53,10.47,Material Shortage,62,464,367,357,10,Dimension,6,4,False,66.45,2.32,28.23,31.62,1284.0
2026-04-16,Plant A,Line 3,M-06,Evening,Auto Bracket,480,414.87,65.13,Machine Breakdown,55,523,361,356,5,None,1,4,True,76.98,2.41,19.72,35.69,2004.0
2026-04-16,Plant A,Line 3,M-06,Night,Gear Cover,480,452.77,27.23,Tooling Issue,48,600,430,410,20,Assembly,14,6,True,64.77,2.02,22.54,26.35,1235.0
2026-04-16,Plant B,Line 1,M-07,Morning,Gear Cover,480,463.76,16.24,Machine Breakdown,42,685,615,584,31,Surface,21,10,True,72.12,2.63,13.41,35.85,808.0
2026-04-16,Plant B,Line 1,M-07,Evening,Pump Housing,480,401.08,78.92,Quality Hold,48,600,391,380,11,None,4,7,False,84.57,2.01,19.17,33.29,1430.0
2026-04-16,Plant B,Line 1,M-07,Night,Auto Bracket,480,416.93,63.07,Tooling Issue,48,600,521,489,32,None,20,12,True,74.0,3.59,23.87,34.51,1165.5
2026-04-16,Plant B,Line 2,M-08,Morning,Auto Bracket,480,470.52,9.48,Material Shortage,38,757,645,619,26,Dimension,10,16,False,72.18,3.11,16.18,26.65,2070.0
2026-04-16,Plant B,Line 2,M-08,Evening,Pump Housing,480,449.43,30.57,Setup / Changeover,48,600,474,453,21,None,15,6,False,78.61,3.27,20.59,27.97,1764.0
2026-04-16,Plant B,Line 2,M-08,Night,Valve Plate,480,453.04,26.96,Quality Hold,48,600,539,507,32,None,23,9,True,72.49,1.95,20.2,40.26,1395.0
2026-04-16,Plant B,Line 3,M-09,Morning,Pump Housing,480,447.3,32.7,Machine Breakdown,55,523,465,446,19,Dimension,10,9,True,67.03,1.91,11.73,34.74,500.5
2026-04-16,Plant B,Line 3,M-09,Evening,Bearing Cap,480,427.44,52.56,Tooling Issue,42,685,516,482,34,None,18,16,True,61.55,2.51,20.05,30.94,3045.0
2026-04-16,Plant B,Line 3,M-09,Night,Valve Plate,480,446.82,33.18,Utilities Issue,42,685,538,515,23,None,14,9,False,70.42,2.11,23.24,32.63,2550.0
2026-04-16,Plant B,Line 1,M-10,Morning,Auto Bracket,480,469.11,10.89,Quality Hold,55,523,483,456,27,Dimension,9,18,False,77.69,1.91,20.73,35.94,703.5
2026-04-16,Plant B,Line 1,M-10,Evening,Pump Housing,480,462.83,17.17,Setup / Changeover,62,464,417,403,14,None,9,5,False,64.7,1.8,22.19,44.08,732.0
2026-04-16,Plant B,Line 1,M-10,Night,Bearing Cap,480,452.61,27.39,Setup / Changeover,42,685,605,550,55,Surface,31,24,False,78.52,1.89,22.79,31.43,1417.5
2026-04-16,Plant B,Line 2,M-11,Morning,Bearing Cap,480,432.9,47.1,Minor Stops,48,600,458,440,18,Dimension,6,12,False,79.43,3.36,17.49,32.22,2400.0
2026-04-16,Plant B,Line 2,M-11,Evening,Pump Housing,480,448.26,31.74,Machine Breakdown,48,600,486,473,13,Assembly,7,6,True,81.86,3.36,14.26,37.6,1016.0
2026-04-16,Plant B,Line 2,M-11,Night,Valve Plate,480,423.54,56.46,Setup / Changeover,48,600,393,367,26,Packaging,16,10,False,81.17,3.7,17.68,38.83,3495.0
2026-04-16,Plant B,Line 3,M-12,Morning,Pump Housing,480,428.99,51.01,Tooling Issue,55,523,447,445,2,Surface,1,1,True,66.42,2.65,18.74,23.83,624.0
2026-04-16,Plant B,Line 3,M-12,Evening,Auto Bracket,480,471.82,8.18,Tooling Issue,48,600,492,468,24,Assembly,12,12,True,73.49,3.03,23.09,22.65,858.0
2026-04-16,Plant B,Line 3,M-12,Night,Gear Cover,480,402.79,77.21,Setup / Changeover,62,464,317,298,19,Surface,8,11,False,69.59,2.1,23.31,33.61,1992.0
2026-04-17,Plant A,Line 1,M-01,Morning,Pump Housing,480,457.33,22.67,Setup / Changeover,42,685,638,618,20,Assembly,12,8,False,67.38,2.58,23.26,29.04,536.0
2026-04-17,Plant A,Line 1,M-01,Evening,Gear Cover,480,461.34,18.66,Machine Breakdown,42,685,583,566,17,Crack,6,11,True,59.49,2.23,21.61,47.1,1428.0
2026-04-17,Plant A,Line 1,M-01,Night,Pump Housing,480,471.35,8.65,Setup / Changeover,48,600,560,515,45,None,24,21,False,61.95,2.6,19.37,30.4,1275.0
2026-04-17,Plant A,Line 2,M-02,Morning,Pump Housing,480,469.12,10.88,Machine Breakdown,38,757,547,525,22,None,8,14,True,69.5,2.47,31.59,33.96,3480.0
2026-04-17,Plant A,Line 2,M-02,Evening,Valve Plate,480,452.21,27.79,Machine Breakdown,62,464,320,320,0,None,0,0,True,58.53,2.5,22.21,34.71,2160.0
2026-04-17,Plant A,Line 2,M-02,Night,Auto Bracket,480,451.09,28.91,Machine Breakdown,48,600,494,473,21,None,15,6,True,67.12,2.34,22.34,35.0,1905.0
2026-04-17,Plant A,Line 3,M-03,Morning,Gear Cover,480,455.88,24.12,Setup / Changeover,42,685,645,613,32,None,17,15,False,69.18,2.91,20.47,34.57,468.0
2026-04-17,Plant A,Line 3,M-03,Evening,Gear Cover,480,457.31,22.69,Setup / Changeover,38,757,630,600,30,None,14,16,False,67.39,2.5,19.74,34.43,1020.5
2026-04-17,Plant A,Line 3,M-03,Night,Pump Housing,480,466.79,13.21,Setup / Changeover,62,464,385,364,21,Dimension,8,13,False,76.29,2.81,20.75,42.34,650.0
2026-04-17,Plant A,Line 1,M-04,Morning,Auto Bracket,480,421.96,58.04,Planned Maintenance,55,523,454,429,25,None,17,8,False,57.94,1.4,22.68,43.5,611.0
2026-04-17,Plant A,Line 1,M-04,Evening,Auto Bracket,480,472.45,7.55,Setup / Changeover,42,685,624,593,31,Dimension,14,17,False,50.81,1.93,25.52,31.19,598.0
2026-04-17,Plant A,Line 1,M-04,Night,Bearing Cap,480,431.11,48.89,Quality Hold,55,523,405,389,16,None,6,10,False,70.35,1.88,20.49,27.14,1072.0
2026-04-17,Plant A,Line 2,M-05,Morning,Bearing Cap,480,465.97,14.03,Setup / Changeover,38,757,692,675,17,None,10,7,False,75.96,2.52,23.83,29.81,533.0
2026-04-17,Plant A,Line 2,M-05,Evening,Bearing Cap,480,437.4,42.6,Tooling Issue,42,685,479,477,2,None,0,2,True,56.25,2.26,23.02,31.09,3120.0
2026-04-17,Plant A,Line 2,M-05,Night,Pump Housing,480,467.12,12.88,Machine Breakdown,48,600,470,462,8,Crack,3,5,True,67.75,2.74,17.69,31.18,1656.0
2026-04-17,Plant A,Line 3,M-06,Morning,Auto Bracket,480,456.97,23.03,Quality Hold,38,757,652,629,23,None,16,7,False,65.94,2.17,25.18,34.64,1920.0
2026-04-17,Plant A,Line 3,M-06,Evening,Pump Housing,480,455.23,24.77,Machine Breakdown,55,523,396,380,16,None,7,9,True,55.4,2.32,21.63,38.64,929.5
2026-04-17,Plant A,Line 3,M-06,Night,Pump Housing,480,425.53,54.47,Setup / Changeover,42,685,533,511,22,Surface,13,9,False,71.35,3.04,22.88,29.64,2610.0
2026-04-17,Plant B,Line 1,M-07,Morning,Pump Housing,480,461.45,18.55,Machine Breakdown,62,464,402,390,12,Assembly,6,6,True,66.52,4.02,27.43,24.71,592.0
2026-04-17,Plant B,Line 1,M-07,Evening,Auto Bracket,480,442.05,37.95,Machine Breakdown,38,757,610,582,28,Crack,17,11,True,74.82,2.95,23.24,31.92,1137.5
2026-04-17,Plant B,Line 1,M-07,Night,Valve Plate,480,433.74,46.26,Quality Hold,42,685,567,537,30,Dimension,15,15,False,71.7,2.89,20.48,34.03,2220.0
2026-04-17,Plant B,Line 2,M-08,Morning,Bearing Cap,480,436.41,43.59,Planned Maintenance,38,757,552,540,12,Dimension,6,6,False,71.97,2.53,19.09,27.76,3255.0
2026-04-17,Plant B,Line 2,M-08,Evening,Gear Cover,480,453.31,26.69,Machine Breakdown,55,523,441,429,12,None,8,4,True,67.92,1.45,17.99,37.02,1410.0
2026-04-17,Plant B,Line 2,M-08,Night,Bearing Cap,480,427.86,52.14,Machine Breakdown,62,464,378,361,17,Assembly,10,7,True,68.55,1.75,16.98,32.82,669.5
2026-04-17,Plant B,Line 3,M-09,Morning,Pump Housing,480,452.32,27.68,Material Shortage,42,685,578,562,16,Surface,11,5,False,72.64,1.67,20.57,34.94,1845.0
2026-04-17,Plant B,Line 3,M-09,Evening,Auto Bracket,480,438.93,41.07,Tooling Issue,48,600,499,472,27,None,18,9,True,67.78,2.14,26.38,25.84,1024.0
2026-04-17,Plant B,Line 3,M-09,Night,Bearing Cap,480,436.89,43.11,Planned Maintenance,42,685,568,549,19,None,8,11,False,73.88,2.61,24.34,30.2,2040.0
2026-04-17,Plant B,Line 1,M-10,Morning,Gear Cover,480,460.35,19.65,Tooling Issue,38,757,668,651,17,None,6,11,True,66.26,3.13,25.71,36.19,1272.0
2026-04-17,Plant B,Line 1,M-10,Evening,Pump Housing,480,430.29,49.71,Machine Breakdown,55,523,349,340,9,None,3,6,True,60.81,1.66,27.1,28.93,1464.0
2026-04-17,Plant B,Line 1,M-10,Night,Bearing Cap,480,453.21,26.79,Quality Hold,38,757,588,564,24,None,16,8,False,69.95,1.92,16.98,34.04,2895.0
2026-04-17,Plant B,Line 2,M-11,Morning,Auto Bracket,480,450.74,29.26,Tooling Issue,48,600,482,448,34,None,20,14,True,73.7,2.73,13.51,36.02,1824.0
2026-04-17,Plant B,Line 2,M-11,Evening,Auto Bracket,480,440.28,39.72,Minor Stops,48,600,455,422,33,None,21,12,False,77.85,3.77,23.45,29.86,1157.0
2026-04-17,Plant B,Line 2,M-11,Night,Auto Bracket,480,386.11,93.89,Material Shortage,62,464,291,276,15,Assembly,8,7,False,85.01,2.66,18.86,29.23,2256.0
2026-04-17,Plant B,Line 3,M-12,Morning,Bearing Cap,480,464.42,15.58,Tooling Issue,38,757,613,593,20,None,12,8,True,65.65,2.48,20.4,30.51,2460.0
2026-04-17,Plant B,Line 3,M-12,Evening,Pump Housing,480,440.68,39.32,Tooling Issue,55,523,428,425,3,Surface,1,2,True,61.57,2.36,14.73,36.94,637.0
2026-04-17,Plant B,Line 3,M-12,Night,Gear Cover,480,469.7,10.3,Machine Breakdown,42,685,587,560,27,None,19,8,True,71.49,2.95,19.19,41.7,1875.0
2026-04-18,Plant A,Line 1,M-01,Morning,Pump Housing,480,442.31,37.69,Setup / Changeover,38,757,615,606,9,None,4,5,False,73.96,1.25,27.34,27.62,981.5
2026-04-18,Plant A,Line 1,M-01,Evening,Bearing Cap,480,453.27,26.73,Setup / Changeover,42,685,562,548,14,None,8,6,False,65.97,2.62,18.38,23.35,1644.0
2026-04-18,Plant A,Line 1,M-01,Night,Gear Cover,480,436.17,43.83,Tooling Issue,48,600,507,481,26,None,11,15,True,72.32,3.47,26.42,33.58,1428.0
2026-04-18,Plant A,Line 2,M-02,Morning,Valve Plate,480,465.13,14.87,Minor Stops,38,757,668,631,37,Assembly,26,11,False,71.11,3.04,21.78,33.58,1008.0
2026-04-18,Plant A,Line 2,M-02,Evening,Auto Bracket,480,477.11,2.89,Material Shortage,62,464,413,397,16,None,6,10,False,53.68,2.26,19.14,31.28,804.0
2026-04-18,Plant A,Line 2,M-02,Night,Pump Housing,480,460.38,19.62,Tooling Issue,62,464,332,317,15,None,8,7,True,62.25,3.15,17.62,33.44,1543.5
2026-04-18,Plant A,Line 3,M-03,Morning,Gear Cover,480,454.09,25.91,Minor Stops,42,685,577,559,18,None,6,12,False,70.0,3.44,18.31,27.58,1323.0
2026-04-18,Plant A,Line 3,M-03,Evening,Valve Plate,480,423.52,56.48,Machine Breakdown,55,523,378,363,15,Assembly,8,7,True,71.67,3.25,24.08,30.93,1680.0
2026-04-18,Plant A,Line 3,M-03,Night,Valve Plate,480,472.6,7.4,Setup / Changeover,42,685,603,563,40,Surface,19,21,False,65.52,2.44,20.78,31.16,1281.0
2026-04-18,Plant A,Line 1,M-04,Morning,Auto Bracket,480,450.48,29.52,Quality Hold,48,600,428,414,14,None,6,8,False,72.56,2.29,18.77,35.03,1488.0
2026-04-18,Plant A,Line 1,M-04,Evening,Valve Plate,480,439.78,40.22,Machine Breakdown,55,523,438,410,28,None,12,16,True,74.87,2.52,27.35,35.29,1356.0
2026-04-18,Plant A,Line 1,M-04,Night,Pump Housing,480,467.22,12.78,Machine Breakdown,48,600,472,444,28,None,14,14,True,75.85,2.05,13.74,24.83,1638.0
2026-04-18,Plant A,Line 2,M-05,Morning,Gear Cover,480,455.06,24.94,Planned Maintenance,48,600,506,489,17,None,6,11,False,68.37,1.95,26.01,27.97,1332.0
2026-04-18,Plant A,Line 2,M-05,Evening,Valve Plate,480,451.72,28.28,Material Shortage,48,600,491,486,5,None,3,2,False,69.79,2.75,14.5,36.4,1197.0
2026-04-18,Plant A,Line 2,M-05,Night,Auto Bracket,480,456.91,23.09,Utilities Issue,42,685,558,544,14,None,8,6,False,68.13,3.0,18.17,45.29,2115.0
2026-04-18,Plant A,Line 3,M-06,Morning,Bearing Cap,480,468.35,11.65,Minor Stops,48,600,481,462,19,Dimension,13,6,False,71.75,2.01,27.22,32.94,1656.0
2026-04-18,Plant A,Line 3,M-06,Evening,Valve Plate,480,449.77,30.23,Setup / Changeover,62,464,399,379,20,Assembly,12,8,False,62.63,2.36,28.55,37.93,680.0
2026-04-18,Plant A,Line 3,M-06,Night,Gear Cover,480,416.59,63.41,Tooling Issue,48,600,461,434,27,None,12,15,True,71.57,2.16,21.46,32.33,1992.0
2026-04-18,Plant B,Line 1,M-07,Morning,Gear Cover,480,422.1,57.9,Setup / Changeover,62,464,361,350,11,Dimension,6,5,False,67.77,3.88,17.41,29.69,1710.0
2026-04-18,Plant B,Line 1,M-07,Evening,Gear Cover,480,439.63,40.37,Quality Hold,42,685,514,490,24,None,12,12,False,79.98,3.68,28.22,39.34,1267.5
2026-04-18,Plant B,Line 1,M-07,Night,Pump Housing,480,460.71,19.29,Planned Maintenance,38,757,637,606,31,None,16,15,True,75.71,3.97,19.22,31.32,981.5
2026-04-18,Plant B,Line 2,M-08,Morning,Auto Bracket,480,473.22,6.78,Quality Hold,55,523,368,350,18,Dimension,11,7,False,72.81,3.2,20.03,26.93,2076.0
2026-04-18,Plant B,Line 2,M-08,Evening,Valve Plate,480,457.26,22.74,Machine Breakdown,42,685,564,546,18,None,10,8,True,52.22,2.73,16.16,25.42,1459.5
2026-04-18,Plant B,Line 2,M-08,Night,Valve Plate,480,443.04,36.96,Tooling Issue,38,757,545,512,33,None,19,14,True,65.14,1.95,20.07,30.95,3675.0
2026-04-18,Plant B,Line 3,M-09,Morning,Bearing Cap,480,462.66,17.34,Tooling Issue,38,757,653,631,22,None,11,11,True,68.23,2.01,25.56,33.84,1323.0
2026-04-18,Plant B,Line 3,M-09,Evening,Auto Bracket,480,405.27,74.73,Machine Breakdown,48,600,476,467,9,None,6,3,True,75.26,2.18,23.11,21.15,1064.0
2026-04-18,Plant B,Line 3,M-09,Night,Valve Plate,480,450.34,29.66,Tooling Issue,55,523,378,372,6,Assembly,3,3,True,70.68,3.35,18.53,32.92,981.5
